a young girl with a pink hat on with a yellow building in the background .	a young girl in a pink dress with something in she hand .	1.8000
a girl in a pink dress ride she bike along a white picket fence .	a girl in a red dress ride she bike in front of a white fence .	4.0000
a brown furry animal stand behind some plant .	a dog pants while stand in the wood .	1.4000
a child in a red shirt be use a black wake board to splash over a beach wave .	a man in a rowboat be rowing across blue water .	1.0000
the tan and white dog be run in the field .	the brown and white dog run through the field .	3.4000
two teenage girl , one be smile .	a little girl on a kid swing .	0.8000
two bird interact in the grass	two dog play with each other outdoors .	0.2000
two hiker stand at the top of a snowy mountain .	two mountain climber stand on the top of a mountain look around .	3.4000
two child in a field of red flower .	two kid be play in a field of red flower .	4.8000
a young man jump off rock into a lake .	a young man in red swimming trunk jump off a large rock into the water .	4.0000
a small black dog be in the grass .	a black dog be run in the grass .	3.6000
a lady dress in a kimono be look at the camera .	two girl dress in black be sit in a room make suggestive pose at the camera .	1.0000
a group of people be firing up a hot air balloon .	a large group of people ride brown and white horse .	0.0000
child play fight with sword .	a child and parent pet a horse .	0.0000
a man be wind sailing in the ocean .	a dog be run through the ocean .	1.4000
three dog race on a dirt track	car race on a dirt track	1.4000
two people hold hand and walk in a field .	two man walk past a mural of a car .	1.2000
a brown dog chase a Frisbee	a brown dog squate on grass .	1.6000
Woman in red overalls stand on the sidewalk .	a woman in red overalls stand on sidewalk .	5.0000
a dog be run through a backyard full of leaf .	three dog run through a field .	2.8000
two puppy play around in the grass	two puppy play in the grass	5.0000
two black and white dog be play together outside .	two child and a black dog be play out in the snow .	1.0000
three dog run through water .	a black dog run through water .	1.0000
a woman sit alone against a brick wall	a woman be walk with a red bag .	1.2000
a brown dog carry a stick in its mouth .	a dog swim with a stick in its mouth .	2.6000
a young woman lean over she plate at a meal .	a young woman , topless except for paint or mud .	0.8000
a person climb up a snowy hill while they dog follow .	a person climb a snowy hill while a black dog follow .	3.8000
a brown dog sit on the beach .	a dog run on the beach	2.0000
Scuba diver submerge in water .	the scuba diver be underwater .	5.0000
the man be ride a bike down a dirt hill .	a trick bicyclist grind down a handrail .	1.8000
a large gray dog be play in the deep snow .	four dog play in the snow .	2.6000
a man ride he bike on the beach by the ocean .	a man walk he cow down the side of the road .	0.8000
a dog in in a car .	a dog be bite a mop .	1.0000
a dog with floppy ear walk towards the camera in the wood .	a child in front of he own reflection turn towards the camera and smile .	1.2000
a brown dog be splash water everywhere by shake the water off of itself .	a white dog be stand by a river shake himself dry .	2.4000
a black and white dog be run on the beach .	the black and brown dog be run through the snow .	1.8000
many middle eastern people be sit in the back of a blue truck .	a group of people be ride in the back of a truck .	3.4000
person with two ski pole ski down a snowy hill .	a person skiing down a snowy hill .	4.2000
a woman be eat fish at a restaurant .	a woman eat a large fish in a restaurant .	4.6000
a child and two dog play in the water .	a child in red and blue floaty look down at the water .	2.2000
a skateboarder do a trick on a stone wall .	a skateboarder ride up to a slope .	2.2000
people be stand on a escalator move up .	people ride up a escalator .	4.6000
a lady be run she dog through a agility course .	trainer run she dog through training course with green pipe	4.2000
the white and brown dog be shake its ear .	the brown dog be run across the sand .	1.4000
some child be raise they hand and clap .	three child be play soccer in the sand .	0.2000
a man blow a large bubble .	a man walk a large black horse .	0.0000
two people sit on a dock near the water .	two people sit on the end of a dock in the middle of still water .	3.8000
hockey goal-keeper lay on the ice in front of net .	a hockey player be lay on the ice in front of the goal .	4.6000
a skier wear blue snow pants be fly through the air near a jump .	a skier stand on he hand in the snow in front of a movie camera .	1.4000
the brown dog be run along a grassy pathway .	a brown dog be run along a grassy stretch divide by string .	3.4000
the girl be wear a blue striped shirt and rollerblade .	a man wear a black and white shirt jump on a dog back	0.0000
a tattooed man in black play a white guitar and singing .	a woman in a black and white coat and earmuff .	0.0000
a dog run along the beach .	boy and girl run along the beach .	1.4000
a young man and woman sit on a bench outside be kiss .	the man and woman sit on a bench be kiss .	4.6000
a brown dog be jump up to catch a green strap in it be mouth .	a grey dog jump to bite a green leash .	3.2000
a black dog be run in the grass .	a black and a brown dog run in the grass .	3.2000
a woman be sit on a sidewalk with a cell phone at she ear .	a woman be ride she bicycle .	0.5000
three dog play in a grassy field .	some kid play in a field .	1.2000
a young boy play in a red ball pit .	a laugh boy lie on a pit of blue ball .	3.0000
a surfer on a wave .	a surfer be ride a wave .	4.4000
the skateboarder get to the top of the ramp .	the skateboarder ride the pipe wall at a skater park .	2.4000
two man in a run contest .	dog in a race .	1.0000
two kid be walk on a path in the wood .	two child walk down a path in the wood .	5.0000
a brown and white dog be run on the grass .	the tan and black dog be run across the grass .	3.4000
two dog run side-by-side on the grass .	two dog run on grass .	4.4000
two dog be pee at a red fire hydrant .	two dog be urinate on the red fire hydrant .	5.0000
a rugby player in dark gear be carry a light color rugby ball with arm outstretch .	a brown dog splash in the water while carry a ball in it be mouth .	0.4000
two people be walk through some water .	two girl be walk by a tree in front of a brick building .	1.2000
a dog splash in the water .	a dog splash in the murky water .	4.0000
a group of people be walk down the sidewalk of a big city .	a group of people be ride in the back of a truck .	1.0000
the dog be in the air above the grass .	the dog be lay on a bed with a blue sheet .	1.0000
a black dog be run through some water .	a man in a football uniform be run with a football during a game .	0.0000
Girl stand in subway wait on something .	a girl stand in a dimly light area .	2.0000
the man be sit with a little girl in the park .	the man be play with the shaggy little dog .	0.6000
a large tan dog be run with a green item in its mouth	the tan dog be carry a green squeak toy in its mouth .	4.4000
a group of people in boat race towards the shore .	a classroom of student watch a presentation .	0.0000
a person be ride a skateboard in the air above a ramp .	a biker be ride along a track element located with a wooded area .	0.6000
a boy skateboard down the metal handrail at night .	a brown dog run on the sand , hold a stick .	0.0000
a person be squeeze through a opening in the rock face .	a medium size brown dog be run through a open white wooded area .	0.0000
dog run towards camera with a ball in its mouth .	the black and white dog swim with a brown object in its mouth .	2.0000
a young girl run on the beach .	a little girl run at on the shore of a beach .	4.2000
